customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-03244,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Credit card (automatic),102.5,2322.81,No
CUST-03245,Female,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,38.24,2139.72,No
CUST-03246,Female,0,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),41.85,2400.63,No
CUST-03247,Female,0,No,Yes,2,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,74.7,135.31,Yes
CUST-03248,Male,0,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),86.2,1698.94,Yes
CUST-03249,Male,0,Yes,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.45,838.13,No
CUST-03250,Male,0,No,No,57,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),101.49,5585.13,No
CUST-03251,Male,0,Yes,No,49,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),75.37,4170.38,Yes
CUST-03252,Male,0,No,No,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.04,199.88,No
CUST-03253,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),72.42,5585.08,No
CUST-03254,Male,0,Yes,No,61,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,34.71,2337.09,No
CUST-03255,Female,0,No,No,21,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,32.42,685.78,Yes
CUST-03256,Female,0,No,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,74.65,4772.83,No
CUST-03257,Female,0,Yes,No,13,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.24,1304.91,Yes
CUST-03258,Female,0,No,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,46.99,2343.32,Yes
CUST-03259,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,109.6,4935.04,No
CUST-03260,Male,0,Yes,No,63,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,60.58,3540.49,Yes
CUST-03261,Female,0,Yes,Yes,9,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,55.01,423.5,No
CUST-03262,Female,0,No,No,57,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,76.16,3916.32,No
CUST-03263,Male,0,Yes,No,51,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Electronic check,97.09,5602.13,No
CUST-03264,Female,0,Yes,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,26.28,1046.01,No
CUST-03265,Female,0,No,Yes,64,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,103.49,6557.05,No
CUST-03266,Female,1,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,68.44,5291.08,No
CUST-03267,Female,1,No,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,70.64,4948.17,No
CUST-03268,Male,0,No,No,25,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,101.8,2509.98,No
CUST-03269,Female,0,No,No,28,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,74.33,2232.3,No
CUST-03270,Female,0,No,No,10,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),63.13,633.01,Yes
CUST-03271,Male,0,Yes,Yes,28,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,101.44,2695.95,No
CUST-03272,Male,0,Yes,No,36,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,115.23,4056.2,No
CUST-03273,Female,0,Yes,No,11,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),93.67,1089.56,No
CUST-03274,Male,0,No,Yes,21,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Electronic check,110.2,2149.53,No
CUST-03275,Female,0,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),96.38,2252.53,Yes
CUST-03276,Female,1,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,97.66,1623.36,No
CUST-03277,Male,0,No,Yes,68,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),40.5,3075.72,No
CUST-03278,Female,0,No,No,41,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Electronic check,111.52,4726.53,No
CUST-03279,Female,0,Yes,No,15,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),29.72,421.27,No
CUST-03280,Female,0,Yes,Yes,23,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),71.65,1702.51,Yes
CUST-03281,Female,0,No,No,41,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.54,884.26,Yes
CUST-03282,Male,0,No,No,6,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),54.91,319.82,No
CUST-03283,Male,0,Yes,Yes,71,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,87.23,5608.7,No
CUST-03284,Female,0,Yes,Yes,60,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),21.78,1209.86,No
CUST-03285,Male,0,No,Yes,52,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),25.48,1420.85,No
CUST-03286,Female,1,No,Yes,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.89,595.46,No
CUST-03287,Female,0,No,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.16,682.08,Yes
CUST-03288,Female,0,Yes,No,44,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,49.0,2426.29,Yes
CUST-03289,Female,0,Yes,Yes,62,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Mailed check,94.75,6067.4,Yes
CUST-03290,Female,0,No,No,43,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),50.38,1912.84,No
CUST-03291,Male,0,Yes,No,28,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),58.05,1767.54,No
CUST-03292,Female,0,Yes,No,8,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,95.57,701.88,No
CUST-03293,Male,0,Yes,No,51,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),33.17,1681.0,No
CUST-03294,Male,0,No,No,30,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Electronic check,102.35,2620.88,Yes
CUST-03295,Female,0,No,Yes,11,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),19.24,240.67,No
CUST-03296,Female,0,No,Yes,20,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,42.05,924.02,No
CUST-03297,Female,1,No,Yes,31,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,59.0,2094.88,No
CUST-03298,Female,0,No,No,34,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,39.82,1409.88,Yes
CUST-03299,Female,0,No,No,12,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,102.01,1321.64,Yes
CUST-03300,Male,0,Yes,No,48,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),111.6,4745.88,Yes
CUST-03301,Female,1,Yes,No,28,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),47.43,1271.49,No
CUST-03302,Female,0,No,No,67,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),31.04,1979.94,No
CUST-03303,Male,0,Yes,Yes,63,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.6,5532.98,No
CUST-03304,Male,0,No,No,48,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),118.17,5399.07,No
CUST-03305,Female,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,78.75,3452.7,No
CUST-03306,Male,0,Yes,Yes,52,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),117.28,5545.09,No
CUST-03307,Female,0,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.52,95.91,Yes
CUST-03308,Male,1,No,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,96.05,1092.43,No
CUST-03309,Male,0,No,No,59,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Electronic check,68.83,4601.13,No
CUST-03310,Female,1,No,No,65,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),58.06,4093.62,No
CUST-03311,Male,0,Yes,No,52,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),76.9,3557.28,No
CUST-03312,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Mailed check,42.44,2051.16,No
CUST-03313,Male,1,No,No,63,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,65.92,4509.6,No
CUST-03314,Male,0,Yes,Yes,50,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,68.9,3358.41,No
CUST-03315,Male,0,Yes,No,39,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,94.72,3415.47,No
CUST-03316,Male,0,Yes,No,42,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,74.61,2974.17,No
CUST-03317,Female,0,Yes,Yes,17,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),74.04,1254.95,No
CUST-03318,Female,0,No,No,43,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,21.78,984.27,No
CUST-03319,Male,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),103.01,5621.3,Yes
CUST-03320,Female,0,No,No,5,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,62.74,274.07,Yes
CUST-03321,Female,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),106.4,102.55,Yes
CUST-03322,Female,0,Yes,No,67,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,103.48,7109.7,Yes
CUST-03323,Male,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),77.75,1952.71,No
CUST-03324,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),19.48,542.24,Yes
CUST-03325,Male,0,Yes,No,15,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),61.52,871.6,Yes
CUST-03326,Female,0,Yes,No,4,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,44.69,176.93,Yes
CUST-03327,Male,0,Yes,No,44,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),35.41,1489.61,No
CUST-03328,Male,0,No,No,65,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,71.99,4874.57,No
CUST-03329,Female,1,No,No,31,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Credit card (automatic),55.2,1528.77,No
CUST-03330,Female,0,No,Yes,20,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,92.63,1697.52,Yes
CUST-03331,Male,0,No,Yes,10,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,43.0,374.37,No
CUST-03332,Female,0,Yes,No,11,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),74.1,752.5,No
CUST-03333,Female,0,Yes,No,28,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,68.99,2053.11,Yes
CUST-03334,Female,0,Yes,No,38,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,59.28,1950.34,No
CUST-03335,Male,0,Yes,No,24,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Mailed check,104.85,2577.59,No
CUST-03336,Male,0,Yes,No,39,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),79.07,3003.95,No
CUST-03337,Female,1,Yes,No,51,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Electronic check,95.79,5318.11,Yes
CUST-03338,Female,0,No,No,50,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),99.64,5481.48,Yes
CUST-03339,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),33.14,262.84,Yes
CUST-03340,Male,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.64,1711.54,No
CUST-03341,Male,1,Yes,No,53,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,26.8,1608.64,No
CUST-03342,Female,0,No,No,37,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,63.96,2095.83,No
CUST-03343,Female,0,No,No,54,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),57.06,2709.18,No
CUST-03344,Female,0,No,No,55,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,113.7,5835.77,Yes
CUST-03345,Female,0,Yes,Yes,31,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,61.27,2090.19,No
CUST-03346,Female,0,No,Yes,65,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,32.97,1866.5,No
CUST-03347,Female,0,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.78,1936.73,Yes
CUST-03348,Male,0,Yes,Yes,47,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),52.3,2768.21,No
CUST-03349,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,103.68,5172.35,Yes
CUST-03350,Male,0,Yes,Yes,18,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),87.6,1358.13,No
CUST-03351,Female,0,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,95.61,268.26,Yes
CUST-03352,Female,0,No,Yes,18,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,49.86,937.09,Yes
CUST-03353,Male,0,Yes,Yes,58,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,68.75,3412.43,No
CUST-03354,Male,0,Yes,Yes,71,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),108.54,7679.11,No
CUST-03355,Male,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,86.18,2474.0,No
CUST-03356,Male,0,Yes,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,88.86,1519.64,Yes
CUST-03357,Female,0,Yes,No,52,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,32.73,1563.93,No
CUST-03358,Male,0,Yes,No,43,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,No,Credit card (automatic),82.77,3113.44,No
CUST-03359,Female,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),81.75,4698.61,No
CUST-03360,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),95.23,728.79,Yes
CUST-03361,Female,0,Yes,No,44,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),85.3,3500.44,No
CUST-03362,Female,0,No,Yes,44,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Electronic check,89.12,3369.37,No
CUST-03363,Female,1,No,Yes,51,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),99.3,5177.66,No
CUST-03364,Female,0,Yes,No,21,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.16,1807.24,Yes
CUST-03365,Female,1,No,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),87.1,2838.01,No
CUST-03366,Female,0,Yes,No,28,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,60.24,1636.76,No
CUST-03367,Male,1,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),30.6,862.99,No
CUST-03368,Female,0,Yes,No,57,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,50.21,2516.19,No
CUST-03369,Male,0,No,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,88.59,3586.28,No
CUST-03370,Male,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),117.23,5620.94,No
CUST-03371,Female,0,No,No,27,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),38.96,1062.67,No
CUST-03372,Male,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,33.58,1424.92,No
CUST-03373,Female,0,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,67.17,2538.65,No
CUST-03374,Male,0,Yes,Yes,70,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,99.01,7454.68,No
CUST-03375,Female,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.58,540.37,No
CUST-03376,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,104.48,2086.31,Yes
CUST-03377,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),36.01,1756.44,No
CUST-03378,Female,0,No,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),72.97,1220.63,No
CUST-03379,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),77.59,5236.67,No
CUST-03380,Female,0,No,No,35,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),52.54,1915.02,No
CUST-03381,Male,1,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,70.62,1757.44,No
CUST-03382,Female,0,Yes,Yes,3,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,57.71,163.08,No
CUST-03383,Male,0,No,No,21,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,110.95,2252.68,No
CUST-03384,Male,0,Yes,No,39,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),20.66,791.4,No
CUST-03385,Male,0,Yes,No,32,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.51,2950.43,No
CUST-03386,Female,0,No,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.99,1119.79,No
